Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
TCGA-AC-A2FM-01A-11R-A19W-07	0.05013017	0	0.013839844	0.113754748	0.285635457	0	0.023928781	0.008368671	0	0	0.008441611	0.008426211	0.002438614	0.10694717	0.208001978	0.028805035	0	0.133862917	0.006661997	0	0.000756797
TCGA-A8-A07C-01A-11R-A034-07	0.055520451	0	0.029948261	0.083137806	0.184056961	0.080650232	0.05656926	0.006931349	0.029673289	0.016162031	0	0	0.140193486	0.068011076	0.199952761	0	0.026091587	0.023101449	0	0	0
TCGA-A8-A08S-01A-11R-A034-07	0.033463142	0	0.002610522	0.045074771	0.111480455	0	0.050903686	0.028633719	0	0	0.037752129	0	0.328843689	0.070548541	0.156429833	0.045483246	0	0.078460463	0	0	0.010315805
TCGA-A7-A13F-01A-11R-A12P-07	0.064614287	0	0.003626959	0.047264003	0.124908162	0	0.047445057	0.001903063	0	0	0	0.044933951	0.112994223	0.02833526	0.291684936	0.094184503	0.02373835	0.095035163	0	0	0.019332084
TCGA-D8-A1XK-01A-21R-A14M-07	0.088543115	0	0.050822536	0.060927797	0.141349602	0.057395665	0.035858174	0	0	0.013411046	0.006944381	0	0.356669641	0.058684758	0.09947422	0	0	0	0.026739089	0	0.003179976
TCGA-E2-A14O-01A-31R-A115-07	0.031508881	0	0.001715932	0.068539767	0.115500866	0	0.039581591	0.022724595	0	0	0.025522848	0	0.452139968	0.090824742	0.057927131	0.022233109	0	0.071780569	0	0	0
TCGA-D8-A3Z5-01A-41R-A24H-07	0.036271951	0	0.209940126	0.158333224	0.148744314	0	0.067046013	0.009090058	0	0	0.054472921	0.015961182	0	0.086312996	0.119025951	0.052406942	0	0	0.042394323	0	0
TCGA-A8-A09N-01A-11R-A00Z-07	0.045721866	0	0.001979971	0.147902452	0.193132012	0	0.055892975	0.041730077	0	0	0.05175478	0.005121718	0.042799804	0.12631056	0.130233862	0.038926028	0	0.118493894	0	0	0
TCGA-BH-A0B4-01A-11R-A00Z-07	0.041405848	0	0	0.142120816	0.196508887	0.004053062	0.007323793	0.023231834	0.017769078	0	0.022692416	0.005457291	0.121143148	0.162724637	0.093595617	0.046461326	0	0.115512247	0	0	0
TCGA-D8-A141-01A-11R-A115-07	0.069961519	0	0	0.202771387	0.203255611	0.015178836	0.060747913	0.050413572	0.014283346	0	0	0	0.127785169	0.09391734	0.084419984	0.038288566	0	0.038976757	0	0	0
TCGA-A8-A075-01A-11R-A084-07	0.0291366	0	0.069231704	0.099414078	0.159310633	0.045769119	0.050483117	0.016845937	0.010212837	0.000500466	0	0	0.128443342	0.079954381	0.177047078	0.100062903	0	0.028776245	0	0	0.004811559
TCGA-AR-A0TV-01A-21R-A084-07	0.029497279	0	0.004685583	0.152427545	0.147322891	0.037024598	0.04333744	0.037127689	0	0	0.013075811	0.003638898	0.282946124	0.091212899	0.107404678	0.011264265	0	0.0390343	0	0	0
TCGA-A7-A0CG-01A-12R-A056-07	0.12735194	0	0.074223255	0.115971839	0.263897479	0.03453626	0.030497897	0.002295768	0.019627215	0	0	0	0.022629019	0.070708	0.114353711	0.027990546	0.003949522	0.091967547	0	0	0
TCGA-A7-A5ZW-01A-12R-A29R-07	0.076865864	0	0.006857743	0.078693338	0.153395938	0.0052926	0.023653716	0.016042541	0.005207187	0	0.001956491	0	0.205010949	0.038986359	0.16371911	0.032693141	0	0.191625023	0	0	0
TCGA-AR-A2LQ-01A-22R-A18M-07	0.054876654	0	0.040579224	0.054973442	0.116542575	0.007323848	0.007471222	0	0	0	0	0	0.364276506	0.046469395	0.200854745	0.002406779	0	0.104225611	0	0	0
TCGA-D8-A27E-01A-11R-A16F-07	0.038962341	0	0.006107104	0.076619551	0.214206262	0.002997385	0.064063683	0	0.018830002	0	0.00333132	0.114629918	0	0.090824068	0.212912976	0.070647498	0	0.085867892	0	0	0
TCGA-AR-A24R-01A-11R-A169-07	0.064983267	0	0.011868102	0.048602535	0.299396546	0.032570149	0.048427394	0.004746337	0.019383216	0	0	0.000735929	0.090500054	0.128842854	0.153343543	0.043616141	0	0.052983933	0	0	0
TCGA-C8-A135-01A-11R-A115-07	0.159669072	0	0.075535321	0.197720225	0.188255692	0	0.033900282	0.027037702	0.003571413	0	0.005392847	0.00253931	0.023782139	0.080214598	0.127808128	0.026563469	0	0.048009802	0	0	0
TCGA-E2-A15C-01A-31R-A12D-07	0.120060929	0	0.066346528	0.105140437	0.22309623	0.007555688	0.076153411	0	0	0	0	0	0.120895617	0.118548531	0.092753907	0.019853476	0	0.046287053	0	0	0.003308192
TCGA-LL-A8F5-01A-11R-A36F-07	0.009360952	0	0.209983794	0.058696602	0.081032852	0.027198565	0.055481204	0.062203261	0.004578994	0.0049308	0.003914301	0	0.272919315	0.081496255	0.101625976	0	0	0.026577129	0	0	0
TCGA-A8-A06P-01A-11R-A00Z-07	0.017409074	0.004469323	0.044127941	0.062025012	0.123507554	0	0.019165889	0.026636288	0	0.001330691	0	0	0.243665601	0.029388041	0.258124437	0	0	0.155026692	0	0	0.015123457
TCGA-E2-A15K-01A-11R-A12P-07	0.138620062	0	5.22E-05	0.08721453	0.256744772	0.038828708	0.044767335	0.026784077	0	0.014419842	0	0.006969982	0.171897743	0.077348434	0.088025207	0.010175581	0	0.03815157	0	0	0
TCGA-A2-A3XZ-01A-42R-A239-07	0.200397443	0	0.101950926	0.074739457	0.188793408	0.03848999	0.032349576	0.064992482	0	0	0.005264907	0	0.026079404	0.054887942	0.140930872	0.037719941	0	0.031063537	0	0	0.002340116
TCGA-OL-A66K-01A-11R-A29R-07	0.130815099	0	0.067538612	0.081911083	0.094776839	0	0.064375337	0	0.002039314	0	0.011160719	0	0.211637142	0.031695828	0.177941469	0	0.010493839	0.101761132	0	0	0.013853588
TCGA-AQ-A1H3-01A-31R-A13Q-07	0.083964085	0	0	0.14263258	0.247051171	0.020870288	0.042180316	0.008721021	0	0	0	0.002240595	0.055459046	0.07862562	0.100091862	0.134450881	0.020428986	0.063283549	0	0	0
TCGA-BH-A18Q-01A-12R-A12D-07	0.065418379	0	0.008939873	0.168064878	0.120059046	0.006657442	0.094564429	0.043199503	0	0.002975765	0.008341247	0.017356195	0.04279165	0.172288356	0.140377225	0.024166699	0.029030251	0.055769062	0	0	0
TCGA-BH-A0B3-01A-11R-A056-07	0	0.020914142	0.091868565	0.117560931	0.069164903	0.091839187	0.065413385	0.032376512	0	0	0.009815471	0.021727259	0.126104274	0.175109915	0.102334854	0.046596304	0	0.029174297	0	0	0
TCGA-A8-A07O-01A-11R-A00Z-07	0.057123147	0	0.010649447	0.068360799	0.093031075	0.028946056	0.023305089	0.024832023	0	0	0.011659622	0.011856987	0.557669933	0.024832319	0.055293632	0	0.01563373	0	0.016806138	0	0
TCGA-A7-A0CD-01A-11R-A00Z-07	0.111545914	0	0.015019451	0.102354791	0.098009179	0	0	0.032659284	0	0	0.038369748	0.006968525	0.07539306	0.043677059	0.142008032	0	0	0.333994958	0	0	0
TCGA-A8-A08Z-01A-21R-A00Z-07	0.020068487	0	0.005874764	0.017239849	0.178551811	0	0.010896496	0.013343972	0	0	0.00063841	0.064550517	0.411233509	0.039768207	0.173970555	0.005487283	0	0.05837614	0	0	0
TCGA-A2-A25D-01A-12R-A16F-07	0.056663029	0	0	0.161843759	0.246103034	0.059186704	0.055019503	0.003688855	0.019857852	0	0	0.032059321	0.010568368	0.130981914	0.112512842	0.013450193	0.016199786	0.081864841	0	0	0
TCGA-BH-A0B7-01A-12R-A115-07	0.130297342	0	0.019982514	0.069748964	0.305000156	0.022749694	0.026320547	0.016037997	0.040521031	0	0	0	0.188077055	0.082383029	0.067284955	0.008482593	0	0.023114122	0	0	0
TCGA-AO-A03V-01A-11R-A115-07	0.274278692	0	0.071597208	0.102526029	0.183393129	0	0.017887685	0	0	0	0	0.016799969	0.084365433	0.13094349	0.059392553	0.022058191	0	0.034953953	0	0.001803669	0
TCGA-A2-A1G0-01A-11R-A13Q-07	0.091609695	0	0.149890487	0.0979286	0.302538952	0.018122683	0	0	0	0	0	0.008089385	0	0.072987723	0.08853771	0.109137767	0	0.059700357	0	0	0.001456642
TCGA-A2-A0SV-01A-11R-A084-07	0.017418418	0	0.001219017	0.031148477	0.223343964	0.013625838	0.051502698	0.03007535	0	0	0.00025895	0.004114183	0.224342535	0.083853982	0.267059211	0.008288795	0	0.033751821	0	0	0.009996761
TCGA-B6-A1KN-01A-11R-A13Q-07	0.104598016	0	0.058004926	0.079776811	0.260765537	0.019759118	0.051572871	0	0.009366179	0	0	0	0.00330312	0.155229365	0.129812298	0	0.067505552	0.054434568	0	0	0.005871638
TCGA-D8-A13Y-01A-11R-A115-07	0	0.005532812	0	0.147047274	0.066043904	0	0.02228387	0.034087547	0	0	0.020310387	0.025600263	0.452413448	0.014057845	0.132678599	0	0	0.06842099	0	0.01152306	0
TCGA-A7-A0DB-01C-02R-A277-07	0.023836065	0	0.005222766	0	0.295265686	0	0	0.009479704	0.007868014	0	0.036629297	0	0	0.004721709	0.428849061	0.000760909	0	0.135365295	0	0.052001494	0
TCGA-A7-A26E-01A-11R-A277-07	0.051907027	0	0.013211697	0.02596368	0.162627003	0	0.019915018	0	0.003069071	0	0.003042358	0.190262256	0	0.038326127	0.338029856	0.011733107	0	0.11666993	0	0.025242871	0
TCGA-AC-A3QP-01A-11R-A22U-07	0.056421516	0	0.063855851	0.116837828	0.110977155	0	0.066740032	0	0	0	0.029252356	0.164059885	0	0.069111422	0.166219954	0.027641654	0	0.128882347	0	0	0
TCGA-EW-A1IW-01A-11R-A13Q-07	0.122488059	0	0	0.144116905	0.226222133	0.003872792	0.032036617	0.007833367	0	0	0	0.009463354	0.090439182	0.117426438	0.133015987	0.026051857	0	0.085401839	0	0.00163147	0
TCGA-B6-A0IA-01A-11R-A034-07	0.006110793	0	0	0	0	0	0.11101232	0.015464512	0.056208096	0.036398103	0	0	0.522675246	0	0.084039626	0	0.144615412	0	0.022010941	0.001464952	0
TCGA-AC-A2B8-01A-11R-A17B-07	0.059491084	0	0.007751662	0.113033916	0.234631351	0.007500073	0.028260045	0.009286696	0.003200064	0	0	0.076752874	0.095756957	0.09642909	0.152806337	0.011766402	0.002180259	0.10115319	0	0	0
TCGA-S3-AA14-01A-11R-A41B-07	0.119881063	0	0.091159462	0.068812471	0.249417024	0.001980856	0.049995316	0	0	0.006120645	0	0.024302504	0	0.0880736	0.156842623	0.0265078	0.020522792	0.096383843	0	0	0
TCGA-EW-A1J1-01A-11R-A13Q-07	0.037191883	0	0.006315505	0.097054838	0.309605561	0.034034237	0.032249811	0	0.03569627	0	0	0	0.110485251	0.125289274	0.165931032	0.023761364	0	0.022384973	0	0	0
TCGA-A8-A08L-01A-11R-A00Z-07	0.057917697	0	0	0.13195811	0.230679118	0.042751299	0.052414281	0.007394951	0.020144893	0	0	0.027791057	0.127244118	0.129774402	0.124009943	0.018400973	0	0.029519157	0	0	0
TCGA-AO-A0J4-01A-11R-A034-07	0.138598808	0	0.06230121	0.06582897	0.27192688	0.017300991	0.054522477	0.034518443	0	0	2.92E-05	0	0.162903463	0.121049904	0.071019621	0	0	0	0	0	0
TCGA-GM-A3XN-01A-12R-A22U-07	0.122431456	0	0.103738188	0.095796049	0.206669365	0	0.023608843	0.01708323	0.004234382	0	0.015072153	0	0.179733328	0.123583838	0.076434038	0	0	0.03161513	0	0	0
TCGA-C8-A1HE-01A-11R-A13Q-07	0.063845207	0	0.004594803	0.04858079	0.338734459	0.000944953	0.028211347	0.007026991	0	0.01700443	0	0.121258225	0	0.09752415	0.204505388	0.019625413	0.004985995	0.036544013	0	0	0.006613839
TCGA-E9-A1RE-01A-11R-A157-07	0.062517028	0	0.006941729	0.086514509	0.218822059	0	0.027731311	0.025120773	0	0	0.008617369	0	0.243310685	0.042214739	0.097744373	0.003443715	0	0.17702171	0	0	0
TCGA-E2-A3DX-01A-21R-A213-07	0.100332146	0	0	0.263831556	0.304815313	0.015642314	0	0	0.005654921	0	0	0.015075089	0.047410144	0.081962103	0.10551645	0.005427146	0	0.054332817	0	0	0
TCGA-EW-A6SD-01A-12R-A33J-07	0.048138236	0	0.049650476	0.136600239	0.132594021	0.049397152	0.054734816	0.041865668	0	0	0.013984235	0.002220935	0.138290088	0.122313329	0.119199275	0.033469499	0	0.055788713	0	0	0.00175332
TCGA-AR-A24Z-01A-11R-A169-07	0.038810695	0	0.005883451	0.028927274	0.138798942	0.011892061	0.03590782	0.013574442	0.004698393	0	0	0	0.353907278	0.036782142	0.309901929	0	0	0.020575267	0	0	0.000340305
TCGA-EW-A6SC-01A-12R-A32P-07	0.064649941	0	0.01395133	0.04044795	0.198438728	0	0.048793052	0	0	0	0.003251196	0.005542105	0.112230555	0.053756414	0.135539733	0.108680731	0	0	0.196130681	0.0160704	0.002517184
TCGA-S3-A6ZH-01A-22R-A32P-07	0.065745577	0	0.111097065	0.116928318	0.13535091	0	0.0377699	0.024317691	0	0	0.046994305	0.019064964	0.025130619	0.119810696	0.117527496	0.045224884	0	0.135037575	0	0	0
TCGA-D8-A1XF-01A-11R-A14D-07	0	0	0.168196042	0.034783168	0.079994402	0.006195775	0.042158763	0.0274853	0	0	0.009438921	0	0.242055004	0.088806532	0.197942306	0.0076287	0	0.089540363	0	0	0.005774725
TCGA-E9-A1RB-01A-11R-A157-07	0.032622861	0	0	0.027087338	0.071435583	0	0.070343976	0.019779952	0.001224647	0	0	0	0.510492747	0.062530005	0.156586146	0.037264026	0	0.004586707	0.006046013	0	0
TCGA-LD-A74U-01A-13R-A33J-07	0.069154407	0	0.013423126	0.021973893	0.097641464	0	0.013001051	0.001743616	0	0	0.00756832	0	0.448714482	0.060528848	0.150843932	0.000209617	0	0.115197244	0	0	0
TCGA-A2-A25F-01A-11R-A169-07	0.047249897	0	0	0.128664178	0.310177772	0.067177947	0	0.002145851	0.024569303	0	0	0	0.179072902	0.086779601	0.109425608	0.005530336	0.006187521	0.029415667	0	0	0.003603416
TCGA-C8-A12X-01A-11R-A115-07	0.037941748	0	0.003520364	0.084816813	0.114361577	0.003920697	0.025821599	0.017759268	0	0.018522054	0	0	0.264110965	0.033327598	0.304926066	0	0	0.044405255	0	0	0.046565997
TCGA-E2-A1LS-01A-12R-A157-07	0.090231313	0	0	0.105678488	0.220990655	0.003178308	0.102811063	0	0	0.012944919	0	0.049746538	0	0.159298478	0.188195857	0	0.066924381	0	0	0	0
TCGA-BH-A0DS-01A-11R-A056-07	0.059993803	0	0.032172259	0.126392694	0.15115941	0.014328113	0.027441125	0.013595332	0	0	0.007121081	0	0.312381509	0.080531592	0.110176556	0.036966689	0	0.027739837	0	0	0
TCGA-AC-A2FF-01A-11R-A17B-07	0.071558318	0	0.067962913	0.122294735	0.229961408	0.022700483	0.019307303	0.008930052	0.02624833	0	0	0	0.022047436	0.075383379	0.14030732	0.078438828	0	0.114859493	0	0	0
TCGA-BH-A18S-01A-11R-A12D-07	0	0.022780644	0	0.117988986	0.187282067	0	0.030347493	0.000913133	0	0	0.01739986	0.005461496	0.067530599	0.005268438	0.396205284	0.000498783	0	0.148323217	0	0	0
TCGA-E2-A10A-01A-21R-A115-07	0.083797161	0	0.021754201	0	0.154073506	0	0.01955992	0.016297562	0	0	0.004414161	0	0.449508817	0.047024952	0.190130593	0	0	0.013439127	0	0	0
TCGA-A2-A0D1-01A-11R-A034-07	0.04923897	0	0.012297962	0.150327804	0.143340088	0.0106198	0.081070099	0.02722898	0	0	0.010846429	0	0.330451655	0.052709856	0.110561905	0	0	0.021306452	0	0	0
TCGA-AR-A1AK-01A-21R-A12P-07	0.053758324	0	0.008385354	0.133575132	0.209030908	0.020076197	0.085845708	0	0.033565249	0	0	0.076142589	0	0.111624917	0.178340814	0.026371458	0	0.06328335	0	0	0
TCGA-JL-A3YX-01A-11R-A22U-07	0.011426713	0	0.060621639	0.197890419	0.139042237	0	0.023283122	0.008480612	0	0	0.015719168	0.02026583	0.084310683	0.013879436	0.129658357	0	0	0.284536023	0.01088576	0	0
TCGA-PE-A5DC-01A-12R-A27Q-07	0.026392135	0	0.000121469	0.108996111	0.125268316	0	0.030429176	0.019837014	0	0	0	0	0.355692764	0.125231625	0.093950879	0	0	0.114080511	0	0	0
TCGA-D8-A1XA-01A-11R-A14D-07	0.032544987	0	0	0.027951842	0.121604549	0	0.020625512	0.024682764	0	0	0.012048172	0	0.413393921	0.063834546	0.142628925	0	0	0.121131754	0	0	0.019553026
TCGA-BH-A0DE-01A-11R-A115-07	0.035008094	0	8.81E-05	0.12109178	0.234846191	0	0.045906184	0.006721002	0	0	0.012196713	0	0.132235387	0.171943426	0.176676262	0.010779225	0	0.052507664	0	0	0
TCGA-A7-A426-01A-22R-A24H-07	0.142770255	0	0.076345423	0.167397503	0.160764704	0	0.040637607	0.007062335	0	0	0.057388853	0.010466681	0	0.057072117	0.101698527	0.007607723	0	0.170788272	0	0	0
TCGA-B6-A0RN-01A-12R-A084-07	0.13334798	0	0.00827862	0.108966277	0.269224469	0	0.044688163	0.008369869	0	0	0.04029716	0	0	0.042482579	0.163791752	0.045567869	0.005388481	0.119545235	0	0	0.010051546
TCGA-A8-A097-01A-11R-A034-07	0.094461175	0	0.003859063	0.00230151	0.17828042	0	0.027740978	0.017568928	0	0.001268813	0	0	0.335946894	0.084016707	0.194382827	0	0	0.060172685	0	0	0
TCGA-BH-A0BL-01A-11R-A115-07	0.172502832	0	0.017112194	0.06794467	0.261327028	0.038322586	0.052960739	0.014830285	0	0.004045198	0	0.007254216	0.078420297	0.130232524	0.055081873	0.06850534	0	0.030686084	0	0	0.000774134
TCGA-AR-A1AY-01A-21R-A12P-07	0.007885871	0	0.003434122	0.041253172	0.088568719	0	0.017115005	0.018306189	0	0	0.04833888	0	0.596718544	0.053101522	0.1095407	0	0	0.014752906	0	0.000984369	0
TCGA-D8-A1XZ-01A-11R-A14M-07	0.031141509	0	0.043587409	0.072197129	0.298528538	0	0.049817847	0.023477141	0.014879783	0	0.002855806	0	0.115394216	0.093834916	0.196476575	0.003302701	0	0.050741412	0	0	0.003765018
TCGA-BH-A1EN-01A-11R-A13Q-07	0.047371427	0	0.002848275	0.10394125	0.198165163	0.003513579	0.041424637	0	0	0	0.008917304	0.057257911	0.0299103	0.0576128	0.333481348	0.005373017	0.011847507	0.098335483	0	0	0
TCGA-AN-A0AS-01A-11R-A00Z-07	0.003605938	0.002273028	0	0.011795385	0.027909111	0	0.030509686	0.075898533	0	0.027457285	0	0	0.655868405	0.013330758	0.065732299	0.001937827	0	0.083681744	0	0	0
TCGA-B6-A0WW-01A-11R-A109-07	0.041725402	0	0.005528676	0.058997608	0.198511724	0.021733294	0.068542269	0.024071893	0	0.017510059	0	0.01315778	0.179547272	0.147785507	0.161320471	0	0	0.061568046	0	0	0
TCGA-A2-A04W-01A-31R-A115-07	0.077202148	0	0.034743931	0.067797943	0.077497132	0.009886054	0.038619256	0.022426735	0	0.003977215	0	0	0.434431822	0.049775214	0.128970457	0	0	0.054672094	0	0	0
TCGA-AR-A252-01A-11R-A169-07	0.052056345	0	0.058512549	0.123809048	0.345427739	0.04632101	0	0.013688489	0.068570323	0	0	0.007744244	0.022217392	0.073756519	0.132194224	0.021862242	0	0.033839875	0	0	0
TCGA-BH-A0HO-01A-11R-A034-07	0.021594331	0	0	0.041164057	0.162508145	0	0.031784812	0.014079409	0	0	0.044516879	0	0.282106967	0.052636324	0.275488027	0	0	0.064655674	0	0	0.009465374
TCGA-BH-A18G-01A-11R-A12D-07	0	0.001778904	0	0.111867045	0.244787584	0.071027226	0	0.003550562	0	0.058345069	0.001005746	0.149565248	0.003083982	0.062375564	0.186726617	0	0.084825655	0.021060798	0	0	0
TCGA-E9-A295-01A-11R-A16F-07	0.034924588	0	0.006442143	0.12111831	0.201084319	0.014840169	0.024193896	0.029610437	0	0	0	0	0.037093419	0.129169808	0.158424936	0.131836651	0	0.111261325	0	0	0
TCGA-BH-A1EX-01A-11R-A13Q-07	0.053446709	0	0.003402873	0.041991824	0.177852229	0.00064815	0.058178378	0.0063469	0.014280514	0	0	0	0.344738905	0.062809591	0.203567849	0	0.008883059	0	0.013664379	0	0.010188642
TCGA-AR-A24X-01A-11R-A169-07	0.124890735	0	0	0.10704889	0.323840218	0.003556835	0.092884253	0	0.043808881	0	0.040263998	0	0.040199786	0.108195062	0.086152587	0.023762102	0	0.001208855	0.002123576	0	0.002064221
TCGA-LD-A66U-01A-11R-A31O-07	0.067240615	0	0.096618048	0.214852154	0.042930646	0	0.084594264	0.081585978	0.02643382	0	0.105870036	0.004315176	0.052296462	0.061647568	0.052721445	0.024663478	0	0.080515416	0	0	0.003714894
TCGA-OL-A5RV-01A-12R-A28M-07	0.21187487	0	0.136385295	0.093357017	0.148875031	0	0.016379478	0.012475276	0	0.007385338	0	0	0.028921846	0.03218619	0.128289871	0.047994745	0	0.132439756	0	0	0.003435286
TCGA-5L-AAT0-01A-12R-A41B-07	0.07550344	0	0	0.14694355	0.245902246	0	0.03796697	0.038285789	0	0	0.028791278	0	0.088067871	0.125265348	0.106266946	0.003661196	0	0.098180108	0	0	0.005165258
TCGA-BH-A0DG-01A-21R-A12P-07	0.114857007	0	0.027998931	0.061306551	0.167090131	0.025210315	0.041617025	0.02726357	0	0.015089577	0	0	0.173639253	0.101682589	0.189292832	0.011992444	0	0.042959775	0	0	0
TCGA-AR-A24M-01A-11R-A169-07	0.115003742	0	0.051556513	0.002177577	0.112171865	0	0.037511937	0	0.010097285	0	0.008821169	0.040062163	0.167598194	0.037331192	0.21805409	0.003451318	0.000458023	0.181833546	0	0	0.013871387
TCGA-D8-A73W-01A-22R-A352-07	0.005048255	0.009284104	0	0.070884931	0.066267435	0.035158308	0.03086447	0.044963712	0	0.008442307	0	0.006982476	0.401594357	0.051724664	0.204743865	0	0	0.064041117	0	0	0
TCGA-AC-A2QJ-01A-12R-A19W-07	0.003106218	0.016477057	0.004130776	0.035047328	0.058747178	0.012330133	0.027173984	0.030761583	0.006555087	0	0.008146599	0.025213755	0.322873509	0.022856329	0.398312092	0.010643832	0	0.016157612	0	0	0.001466926
TCGA-BH-A0BD-01A-11R-A034-07	0.050927718	0	1.16E-05	0.148891216	0.277965789	0.009352988	0.03134318	0.015319934	0	0	0.00702161	0.010123523	0.082787017	0.146033421	0.107415397	0.00569967	0	0.10710695	0	0	0
TCGA-BH-A5IZ-01A-11R-A27Q-07	0.017871552	0	0.035103845	0.05189865	0.046257585	0	0.019036101	0.016355931	0	0	0.017100344	0.005097213	0.479729327	0.027612292	0.193958348	0	0.071155401	0	0	0	0.01882341
TCGA-S3-AA11-01A-31R-A41B-07	0.055223269	0	0.012516936	0.034871781	0.057092728	0	0.062666106	0.011453163	0	0	0	0	0.389877186	0.049815633	0.171366594	0	0	0.155116604	0	0	0
TCGA-AR-A1AP-01A-11R-A12P-07	0.054253428	0	0.00619508	0.061863794	0.177034501	0.007297741	0.010244481	0.006474762	0	0	0	0.00463305	0.143891768	0.159099518	0.244911066	0.011349656	0	0.110251617	0	0	0.002499539
TCGA-EW-A1OX-01A-11R-A144-07	0	0.019052604	0.005221512	0	0.194605983	0	0.017185257	0.032989553	0	0.062459162	0	0	0.4110229	0.035100304	0.093894278	0	0	0.126526978	0	0.001941469	0
TCGA-A7-A26J-01A-11R-A277-07	0.053598259	0	0.003383057	0.017492154	0.138967557	0	0.035101115	0	0.038423074	0	0.01196049	0.051533272	0.190972026	0.035476915	0.325075629	0.008127732	0.010491827	0.077090419	0	0	0.002306472
TCGA-AN-A0FK-01A-11R-A034-07	0.059478954	0	0.060241323	0.078998171	0.088270365	0	0.038975718	0.047997591	0	0	0.011929865	0	0.341946284	0.092048931	0.133192734	0	0	0.046920063	0	0	0
TCGA-BH-A0DO-01B-11R-A12D-07	0.285276213	0	0.06216304	0.055226159	0.066095511	0	0.056239005	0	0.013250056	0	0	0	0.304044271	0.031616904	0.086371324	0	0	0.039717517	0	0	0
TCGA-BH-A1FD-01A-11R-A13Q-07	4.59E-06	0.005453461	0	0	0.176579822	0.000331811	0.070698425	0.003896645	0.000747009	0.008676866	0	0	0.257851525	0.079576996	0.351951518	0	0	0.021378573	0	0	0.022852759
TCGA-C8-A1HM-01A-12R-A137-07	0.034060436	0	0.004155816	0.383551332	0.000807572	0.204025436	0.066105194	0	0.005602767	0	0.012838696	0	0.012255309	0.092970094	0.121799623	0.010074427	0.000466631	0.051286668	0	0	0
TCGA-AN-A0FF-01A-11R-A034-07	0.082315283	0	0.000967015	0.115397528	0.090142045	0.002674451	0.040198843	0.031211311	0.031687066	0	0	0	0.223251278	0.096774202	0.237301643	0.012111839	0	0.035967495	0	0	0
TCGA-BH-A0E9-01B-11R-A115-07	0.155919603	0	0.034272544	0.15589436	0.364495182	0.001337623	0	0	0	0.01148409	0	0.015007357	0	0.043557526	0.101902858	0.064012325	0	0.052116532	0	0	0
TCGA-5T-A9QA-01A-11R-A41B-07	0	0.009631541	0.006865479	0.117007185	0.087519354	0.017999143	0	0.024474404	0	0.015098275	0.010372472	0	0.261210058	0.0568861	0.358055955	0.016840317	0	0.018039718	0	0	0
TCGA-AN-A0AT-01A-11R-A034-07	0.071599886	0	0	0.101775314	0.185271354	0.036188534	0.075380087	0.017245272	0	0.015927545	0	0	0.283469254	0.108480706	0.100644137	0	0	0	0.00401791	0	0
TCGA-AR-A0TP-01A-11R-A084-07	0	0	0	0.009171898	0.017732414	0	0.020238796	0.031019131	0	0.041814243	0	0	0.678065423	0	0.18524446	0	0	0.011243038	0	0.005470598	0
